kommuneCode,code,parentCode,level,name,shortName,notes,validFrom,validTo
3811,38110101,38110100,2,Munkerekken Nord,,,,
3811,38110102,38110100,2,Teie,,,,
3811,38110103,38110100,2,Fjellveien,,,,
3811,38110104,38110100,2,Munkerekken Syd,,,,
3811,38110200,,1,Rosanes,,,,
3811,38110201,38110200,2,Rosanes,,,,
3811,38110202,38110200,2,Smidsrød,,,,
3811,38110300,,1,Borgheim,,,,
3811,38110301,38110300,2,Vestskogen,,,,
3811,38110302,38110300,2,Vestskogen Sentrum,,,,
3811,38110303,38110300,2,Labakken,,,,
3811,38110304,38110300,2,Herstad,,,,
3811,38110305,38110300,2,Borgheim,,,,
3811,38110306,38110300,2,Stangeby,,,,
3811,38110400,,1,Føynland,,,,
3811,38110401,38110400,2,Ekenes,,,,
3811,38110402,38110400,2,Føynland,,,,
3811,38110403,38110400,2,Myra,,,,
3811,38110500,,1,Bergan,,,,
3811,38110501,38110500,2,Vollen,,,,
3811,38110502,38110500,2,Nesbryggen,,,,
3811,38110503,38110500,2,Duken,,,,
3811,38110504,38110500,2,Skallestad,,,,
3811,38110505,38110500,2,Hårkollen,,,,
3811,38110600,,1,Torød,,,,
3811,38110601,38110600,2,Strengsdal,,,,
3811,38110602,38110600,2,Oterbekk,,,,
3811,38110603,38110600,2,Årøysund,,,,
3811,38110604,38110600,2,Torød,,,,
3811,38110605,38110600,2,Buerstad,,,,
3811,38110700,,1,Brattås,,,,
3811,38110701,38110700,2,Øra,,,,
3811,38110702,38110700,2,Skjerve,,,,
3811,38110703,38110700,2,Anildrød,,,,
3811,38110704,38110700,2,Kjærgrav,,,,
3811,38110705,38110700,2,Kjøpmannskjær,,,,
3811,38110706,38110700,2,Tenvik,,,,
3811,38110707,38110700,2,Brattås,,,,
3811,38110708,38110700,2,Veierland,,,,
3811,38110800,,1,Tjøme,,,,
3811,38110801,38110800,2,Sundene,,,,
3811,38110802,38110800,2,Holtane,,,,
3811,38110803,38110800,2,Måkerøy,,,,
3811,38110804,38110800,2,Grimestad,,,,
3811,38110805,38110800,2,Hulebakk,,,,
3811,38110806,38110800,2,Svelvik,,,,
3811,38110807,38110800,2,Kirkely,,,,
3811,38110808,38110800,2,Gon,,,,
3811,38110809,38110800,2,Solvang,,,,
3811,38110810,38110800,2,Ormelet,,,,
3811,38110811,38110800,2,Bjørnevåg,,,,
3811,38110812,38110800,2,Hvasser Vest,,,,
3811,38110813,38110800,2,Hvasser Øst,,,,
3811,38119900,,1,Uoppgitt delområde,,,,
3811,38119999,38119900,2,Uoppgitt grunnkrets,,,,
3812,38120100,,1,Siljan,,,,
3812,38120101,38120100,2,Grorud,,,,
3812,38120102,38120100,2,Oppdalen,,,,
3812,38120103,38120100,2,Skilbred - Holte,,,,
3812,38120104,38120100,2,Bakkane - Solvika,,,,
3812,38120105,38120100,2,Kløverød,,,,
3812,38120106,38120100,2,Øverbø,,,,
3812,38120107,38120100,2,Gurholt,,,,
3812,38120108,38120100,2,Serkland,,,,
3812,38120109,38120100,2,Austad - Moholt,,,,
3812,38129900,,1,Uoppgitt delområde,,,,
3812,38129999,38129900,2,Uoppgitt grunnkrets,,,,
3813,38130100,,1,Herre,,,,
3813,38130101,38130100,2,Herre,,,,
3813,38130200,,1,Midt - Bamble,,,,
3813,38130201,38130200,2,Asdal,,,,
3813,38130202,38130200,2,Torsdal - Nenset,,,,
3813,38130203,38130200,2,Findal,,,,
3813,38130204,38130200,2,Omborsnes,,,,
3813,38130205,38130200,2,Stein,,,,
3813,38130300,,1,Stathelle,,,,
3813,38130301,38130300,2,Stathelle,,,,
3813,38130302,38130300,2,Krabberødstrand,,,,
3813,38130303,38130300,2,Krabberød,,,,
3813,38130304,38130300,2,Eikstrand,,,,
3813,38130305,38130300,2,Eik,,,,
3813,38130306,38130300,2,Grasmyr,,,,
3813,38130400,,1,Langesund,,,,
3813,38130401,38130400,2,Vaterland,,,,
3813,38130402,38130400,2,Sota,,,,
3813,38130403,38130400,2,Slaattenes,,,,
3813,38130404,38130400,2,Skarpenord,,,,
3813,38130405,38130400,2,Fagerheim,,,,
3813,38130406,38130400,2,Nustad,,,,
3813,38130500,,1,Vest - Bamble,,,,
3813,38130501,38130500,2,Rørholt,,,,
3813,38130502,38130500,2,Dørdal,,,,
3813,38130503,38130500,2,Bleikelia,,,,
3813,38130504,38130500,2,Rønholt,,,,
3813,38130505,38130500,2,Valle,,,,
3813,38130506,38130500,2,Kjørstad,,,,
3813,38130507,38130500,2,Brevikstrand,,,,
3813,38139900,,1,Uoppgitt delområde,,,,
3813,38139999,38139900,2,Uoppgitt grunnkrets,,,,
3814,38140100,,1,Sannidal - Levang,,,,
3814,38140101,38140100,2,Kjølebrønd - Lindheim,,,,
3814,38140102,38140100,2,Mo,,,,
3814,38140103,38140100,2,Levang,,,,
3814,38140104,38140100,2,Støle,,,,
3814,38140105,38140100,2,Myra,,,,
3814,38140200,,1,Vadfoss,,,,
3814,38140201,38140200,2,Kil,,,,
3814,38140202,38140200,2,Sannidal,,,,
3814,38140203,38140200,2,Vadfoss,,,,
3814,38140204,38140200,2,Aarø,,,,
3814,38140205,38140200,2,Holtane,,,,
3814,38140206,38140200,2,Farsjø,,,,
3814,38140300,,1,Helle - Skåtøy,,,,
3814,38140301,38140300,2,Helle,,,,
3814,38140302,38140300,2,Skarbo,,,,
3814,38140303,38140300,2,Fossing,,,,
3814,38140304,38140300,2,Langøy - Gumøy,,,,
3814,38140305,38140300,2,Jomfruland,,,,
3814,38140306,38140300,2,Bråtøy - Skåtøy - Bærøy,,,,
3814,38140400,,1,Rørvik - Berg,,,,
3814,38140401,38140400,2,Tåtøy - Furuholmen,,,,
3814,38140402,38140400,2,Rørvik,,,,
3814,38140403,38140400,2,Nordre Kalstad,,,,
3814,38140404,38140400,2,Kalstad - Frydensborg,,,,
3814,38140405,38140400,2,Kalstadkilen,,,,
3814,38140406,38140400,2,Valberg,,,,
3814,38140500,,1,Kragerø Sentrum,,,,
3814,38140501,38140500,2,Øya,,,,
3814,38140502,38140500,2,Hovedbyen,,,,
3814,38140503,38140500,2,Havna - Smedsbukta,,,,
3814,38140504,38140500,2,Løkka - Ths.heia,,,,
3814,38140505,38140500,2,Bjørnebyen,,,,
3814,38140506,38140500,2,Bakken - Tangen,,,,
3814,38149900,,1,Uoppgitt delområde,,,,
3814,38149999,38149900,2,Uoppgitt grunnkrets,,,,
3815,38150100,,1,Tordal,,,,
3815,38150101,38150100,2,Bustrak,,,,
3815,38150102,38150100,2,Lia,,,,
3815,38150103,38150100,2,Bø,,,,
3815,38150104,38150100,2,Lone,,,,
3815,38150105,38150100,2,Tørdal,,,,
3815,38150106,38150100,2,Homleid,,,,
3815,38150200,,1,Drangedal,,,,
3815,38150201,38150200,2,Singusdal,,,,
3815,38150202,38150200,2,Åkre - Sætre,,,,
3815,38150203,38150200,2,Nakksjø,,,,
3815,38150204,38150200,2,Tveit,,,,
3815,38150205,38150200,2,Oseid,,,,
3815,38150206,38150200,2,Solberg,,,,
3815,38150207,38150200,2,Preststranda,,,,
3815,38150208,38150200,2,Tørnes,,,,
3815,38150209,38150200,2,Voje,,,,
3815,38150210,38150200,2,Straume,,,,
3815,38150211,38150200,2,Henneseid,,,,
3815,38150212,38150200,2,Sannes,,,,
3815,38150300,,1,Kroken,,,,
3815,38150301,38150300,2,Vefall,,,,
3815,38150302,38150300,2,Helldøla,,,,
3815,38150303,38150300,2,Neslandsvatn,,,,
3815,38150304,38150300,2,Brodsjø,,,,
3815,38159900,,1,Uoppgitt delområde,,,,
3815,38159999,38159900,2,Uoppgitt grunnkrets,,,,
3816,38160100,,1,Lunde,,,,
3816,38160101,38160100,2,Ulsnes - Røimål,,,,
3816,38160102,38160100,2,Flåm,,,,
3816,38160103,38160100,2,Kleppe,,,,
3816,38160104,38160100,2,Svenseid,,,,
3816,38160105,38160100,2,Funnemark,,,,
3816,38160106,38160100,2,Lunde Kyrkje,,,,
3816,38160107,38160100,2,Stokken,,,,
3816,38160108,38160100,2,Kjeldal,,,,
3816,38160109,38160100,2,Hanto,,,,
3816,38160110,38160100,2,Bjerva,,,,
3816,38160111,38160100,2,Landsmarka,,,,
3816,38160200,,1,Ulefoss,,,,
3816,38160201,38160200,2,Sandnes,,,,
3816,38160202,38160200,2,Dagsrud,,,,
3816,38160203,38160200,2,Heisholt,,,,
3816,38160204,38160200,2,Holla Gård,,,,
3816,38160205,38160200,2,Ulefoss,,,,
3816,38160300,,1,Fen,,,,
3816,38160301,38160300,2,Fen,,,,
3816,38160302,38160300,2,Kolstad,,,,
3816,38160303,38160300,2,Hjelset,,,,
3816,38169900,,1,Uoppgitt delområde,,,,
3816,38169999,38169900,2,Uoppgitt grunnkrets,,,,
3817,38170100,,1,Bø Nordre,,,,
3817,38170101,38170100,2,Øvre Bø,,,,
3817,38170102,38170100,2,Forberg 1,,,,
3817,38170103,38170100,2,Verpe,,,,
3817,38170104,38170100,2,Vreim,,,,
3817,38170105,38170100,2,Oterholt,,,,
3817,38170106,38170100,2,Folkestad 1,,,,
3817,38170107,38170100,2,Folkestad 2,,,,
3817,38170108,38170100,2,Vatnar,,,,
3817,38170109,38170100,2,Valen,,,,
3817,38170200,,1,Bø Sentrum,,,,
3817,38170201,38170200,2,Eikjabygda 1,,,,
3817,38170202,38170200,2,Bø,,,,
3817,38170203,38170200,2,Langkåshaugen 2,,,,
3817,38170204,38170200,2,Sandvin - Røysum - Lia,,,,
3817,38170205,38170200,2,Breisås 1,,,,
3817,38170206,38170200,2,Breisås 2,,,,
3817,38170207,38170200,2,Breisås - Borgja,,,,
3817,38170208,38170200,2,Flatin,,,,
3817,38170209,38170200,2,Langkåshaugen 1,,,,
3817,38170210,38170200,2,Eikjabygda 2,,,,
3817,38170211,38170200,2,Forberg 2,,,,
3817,38170300,,1,Sauherad,,,,
3817,38170301,38170300,2,Klevar,,,,
3817,38170304,38170300,2,Sunds,,,,
3817,38170305,38170300,2,Nordagutu,,,,
3817,38170306,38170300,2,Moen,,,,
3817,38170307,38170300,2,Haukvik,,,,
3817,38170308,38170300,2,Jonsås,,,,
3817,38170309,38170300,2,Sauar,,,,
3817,38170400,,1,Nes,,,,
3817,38170401,38170400,2,Sætersbø,,,,
3817,38170402,38170400,2,Gvarv Vest,,,,
3817,38170403,38170400,2,Stranna,,,,
3817,38170404,38170400,2,Gvarv Øst,,,,
3817,38170405,38170400,2,Gunnheim,,,,
3817,38170406,38170400,2,Flåthaug,,,,
3817,38170407,38170400,2,Nes,,,,
3817,38179900,,1,Uoppgitt delområde,,,,
3817,38179999,38179900,2,Uoppgitt grunnkrets,,,,
3818,38180100,,1,Hovin - Austbygde - Tessungdalen,,,,
3818,38180101,38180100,2,Øverbakke - Urdalen,,,,
3818,38180102,38180100,2,Fosso,,,,
3818,38180103,38180100,2,Bergli,,,,
3818,38180104,38180100,2,Oppbygdi,,,,
3818,38180105,38180100,2,Heia,,,,
3818,38180106,38180100,2,Austbygde,,,,
3818,38180107,38180100,2,Haukås,,,,
3818,38180108,38180100,2,Lurås,,,,
3818,38180109,38180100,2,Tessungdalen,,,,
3818,38180110,38180100,2,Sandsetdalen,,,,
3818,38180200,,1,Atrå - Miland - Mæl,,,,
3818,38180201,38180200,2,Marum,,,,
3818,38180202,38180200,2,Gauset,,,,
3818,38180203,38180200,2,Gjøystdal,,,,
3818,38180204,38180200,2,Ullern,,,,
3818,38180205,38180200,2,Miland Øst,,,,
3818,38180206,38180200,2,Miland Vest,,,,
3818,38180207,38180200,2,Rollag,,,,
3818,38180208,38180200,2,Kalhovd,,,,
3818,38180300,,1,Rjukan,,,,
3818,38180301,38180300,2,Haddeland,,,,
3818,38180302,38180300,2,Dale,,,,
3818,38180303,38180300,2,Tverrgrot,,,,
3818,38180304,38180300,2,Bjørkhaug,,,,
3818,38180305,38180300,2,Tveito,,,,
3818,38180306,38180300,2,Ingolfsland,,,,
3818,38180307,38180300,2,Rjukan Kirke,,,,
3818,38180308,38180300,2,Bøen - Nordre,,,,
3818,38180309,38180300,2,Bøen - Søndre,,,,
3818,38180310,38180300,2,Sølvolden - Krosso,,,,
3818,38180311,38180300,2,Svadde,,,,
3818,38180312,38180300,2,Mæland - Såheim,,,,
3818,38180313,38180300,2,Veset,,,,
3818,38180314,38180300,2,Våer,,,,
3818,38180315,38180300,2,Gvepseborg,,,,
3818,38180316,38180300,2,Svineroi,,,,
3818,38180317,38180300,2,Gausdalen,,,,
3818,38180318,38180300,2,Frøystul,,,,
3818,38180319,38180300,2,Hjerdalen,,,,
3818,38189900,,1,Uoppgitt delområde,,,,
3818,38189999,38189900,2,Uoppgitt grunnkrets,,,,
3819,38190100,,1,Hjartdal,,,,
3819,38190101,38190100,2,Hjartdal,,,,
3819,38190102,38190100,2,Kvammen,,,,
3819,38190103,38190100,2,Lonar,,,,
3819,38190104,38190100,2,Midtbygda Sauland,,,,
3819,38190105,38190100,2,Landsverk,,,,
3819,38190106,38190100,2,Hovde - Sønderland,,,,
3819,38190107,38190100,2,Tuddal - Bondal,,,,
3819,38190108,38190100,2,Kovedalen,,,,
3819,38190109,38190100,2,Bjordøla,,,,
3819,38199900,,1,Uoppgitt delområde,,,,
3819,38199999,38199900,2,Uoppgitt grunnkrets,,,,
3820,38200100,,1,Seljord,,,,
3820,38200101,38200100,2,Seljord Sentrum - Syd For Riksveg,,,,
3820,38200102,38200100,2,Seljord Sentrum - Nord For Riksveg,,,,
3820,38200103,38200100,2,Bjørgesida - Manheim,,,,
3820,38200104,38200100,2,Vefald - Brekke,,,,
3820,38200105,38200100,2,Garvik,,,,
3820,38200106,38200100,2,Dale - Napastå - Jamgrav,,,,
3820,38200107,38200100,2,Nordbygda,,,,
3820,38200108,38200100,2,Krokan,,,,
3820,38200200,,1,Flatdal,,,,
3820,38200201,38200200,2,Flatdal,,,,
3820,38200202,38200200,2,Svartdal,,,,
3820,38200203,38200200,2,Mandal,,,,
3820,38200300,,1,Åmotsdal,,,,
3820,38200301,38200300,2,Langlim,,,,
3820,38200302,38200300,2,Dyrlandsdalen,,,,
3820,38200303,38200300,2,Kyrkjemoen,,,,
3820,38200304,38200300,2,Skori,,,,
3820,38209900,,1,Uoppgitt delområde,,,,
3820,38209999,38209900,2,Uoppgitt grunnkrets,,,,
3821,38210100,,1,Kviteseid,,,,
3821,38210101,38210100,2,Lislekaas,,,,
3821,38210102,38210100,2,Straumsnes,,,,
3821,38210103,38210100,2,Søndre Vråvatn,,,,
3821,38210104,38210100,2,Sinnes,,,,
3821,38210105,38210100,2,Tveitgrend,,,,
3821,38210106,38210100,2,Lundevall,,,,
3821,38210107,38210100,2,Dalane,,,,
3821,38210108,38210100,2,Ytre Morgedal,,,,
3821,38210109,38210100,2,Nordre Morgedal,,,,
3821,38210110,38210100,2,Ordal,,,,
3821,38210111,38210100,2,Brunkeberg,,,,
3821,38210112,38210100,2,Kviteseid Sentrum,,,,
3821,38210113,38210100,2,Haukom,,,,
3821,38210114,38210100,2,Åsgrend,,,,
3821,38210115,38210100,2,Setfløt,,,,
3821,38210116,38210100,2,Fjågesund,,,,
3821,38210117,38210100,2,Kilen,,,,
3821,38219900,,1,Uoppgitt delområde,,,,
3821,38219999,38219900,2,Uoppgitt grunnkrets,,,,
3822,38220100,,1,Nissedal,,,,
3822,38220101,38220100,2,Nordre Nissedal,,,,
3822,38220102,38220100,2,Nissedal,,,,
3822,38220103,38220100,2,Fjone,,,,
3822,38220104,38220100,2,Tveit,,,,
3822,38220105,38220100,2,Homme - Heimdal,,,,
3822,38220106,38220100,2,Tjønnefoss,,,,
3822,38220107,38220100,2,Haugsjåsund - Espestøl,,,,
3822,38220108,38220100,2,Felle,,,,
3822,38229900,,1,Uoppgitt delområde,,,,
3822,38229999,38229900,2,Uoppgitt grunnkrets,,,,
3823,38230100,,1,Fyresdal,,,,
3823,38230101,38230100,2,Vik - Fardal,,,,
3823,38230102,38230100,2,Breivik - Birtedalen,,,,
3823,38230103,38230100,2,Valebjørg - Kilegrend,,,,
3823,38230104,38230100,2,Momrak,,,,
3823,38230105,38230100,2,Sørbygda,,,,
3823,38230106,38230100,2,Sentrum,,,,
3823,38230107,38230100,2,Hegglandsgrend,,,,
3823,38230108,38230100,2,Åsland - Kleivgrend,,,,
3823,38230109,38230100,2,Veum - Fjellgardane,,,,
3823,38230110,38230100,2,Hauggrend,,,,
3823,38239900,,1,Uoppgitt delområde,,,,
3823,38239999,38239900,2,Uoppgitt grunnkrets,,,,
3824,38240100,,1,Tokke,,,,
3824,38240101,38240100,2,Byrte,,,,
3824,38240102,38240100,2,Mo,,,,
3824,38240103,38240100,2,Midjås,,,,
3824,38240104,38240100,2,Vistad,,,,
3824,38240105,38240100,2,Dalen,,,,
3824,38240106,38240100,2,Eidsborg - Gøytil - Omdal,,,,
3824,38240107,38240100,2,Ofte - Hovden,,,,
3824,38240108,38240100,2,Kvål - Fjellet,,,,
3824,38240109,38240100,2,Smørklepp - Tveiten,,,,
3824,38240110,38240100,2,Håtveit,,,,
3824,38240111,38240100,2,Eik,,,,
3824,38240112,38240100,2,Eikland,,,,
3824,38240113,38240100,2,Nordbygdi,,,,
3824,38240114,38240100,2,Kyrkjebø,,,,
3824,38240115,38240100,2,Åmdalsverk,,,,
3824,38240116,38240100,2,Skafsåheia,,,,
3824,38240117,38240100,2,Frolandsheiane - Byrteheiane,,,,
3824,38249900,,1,Uoppgitt delområde,,,,
3824,38249999,38249900,2,Uoppgitt grunnkrets,,,,
3825,38250100,,1,Vinje,,,,
3825,38250101,38250100,2,Nesland Nedre,,,,
3825,38250102,38250100,2,Mannås - Åbø,,,,
3825,38250103,38250100,2,Hylland,,,,
3825,38250104,38250100,2,Kostveit,,,,
3825,38250105,38250100,2,Særensgrend,,,,
3825,38250106,38250100,2,Bøgrend,,,,
3825,38250107,38250100,2,Smørklepp,,,,
3825,38250108,38250100,2,Grungedal,,,,
3825,38250109,38250100,2,Edland,,,,
3825,38250110,38250100,2,Haukelid,,,,
3825,38250111,38250100,2,Vestheiane,,,,
3825,38250112,38250100,2,Vågslid,,,,
3825,38250113,38250100,2,Songa Vest,,,,
3825,38250200,,1,Rauland,,,,
3825,38250201,38250200,2,Øyfjell,,,,
3825,38250202,38250200,2,Rorge,,,,
3825,38250203,38250200,2,Austbø,,,,
3825,38250204,38250200,2,Møsstrond,,,,
3825,38250205,38250200,2,Nesland Øvre,,,,
3825,38250206,38250200,2,Hadland,,,,
3825,38250207,38250200,2,Raulandsgrend,,,,
3825,38250208,38250200,2,Arabygdi,,,,
3825,38250209,38250200,2,Songa Aust,,,,
3825,38250210,38250200,2,Møsvatn Vest,,,,
3825,38250211,38250200,2,Møsvatn Aust,,,,
3825,38259900,,1,Uoppgitt delområde,,,,
3825,38259999,38259900,2,Uoppgitt grunnkrets,,,,
4201,42010100,,1,Risør,,,,
4201,42010101,42010100,2,Solsiden,,,,
4201,42010102,42010100,2,Buvika,,,,
4201,42010103,42010100,2,Almeheia,,,,
4201,42010104,42010100,2,Tjærhjellen - Linddalen,,,,
4201,42010105,42010100,2,Krana,,,,
4201,42010106,42010100,2,Løkka,,,,
4201,42010107,42010100,2,Risørhuset,,,,
